# i 	|		 MEtot	|	 dMEtot 	|	 KEtot	|	 dKEtot 	|	 Pdvtot 	|	 dTEtot 	|	 Etot
495	,	3.07017e-04	,	4.85826e-07	,	2.96313e-04	,	-2.78402e-06	,	1.21189e-04	,	-3.02756e-07	,	7.24519e-04
496	,	3.07017e-04	,	3.44357e-07	,	3.00813e-04	,	-2.42860e-06	,	1.22098e-04	,	-4.03686e-07	,	7.29928e-04
497	,	3.05582e-04	,	4.46460e-07	,	3.07564e-04	,	-2.27152e-06	,	1.22904e-04	,	-6.04308e-07	,	7.36050e-04
498	,	3.01922e-04	,	9.23289e-07	,	3.14589e-04	,	-1.17188e-06	,	1.23558e-04	,	-7.00744e-07	,	7.40069e-04
499	,	2.98396e-04	,	9.89256e-07	,	3.20518e-04	,	-2.83243e-07	,	1.24169e-04	,	-4.32103e-07	,	7.43083e-04
500	,	2.95750e-04	,	4.69195e-07	,	3.26055e-04	,	-8.00335e-07	,	1.24997e-04	,	-2.16760e-07	,	7.46803e-04
501	,	2.94776e-04	,	5.74604e-08	,	3.30748e-04	,	-1.03729e-06	,	1.26120e-04	,	-1.00989e-08	,	7.51645e-04
502	,	2.94512e-04	,	-8.64573e-08	,	3.38234e-04	,	-2.15167e-06	,	1.27572e-04	,	2.35566e-07	,	7.60318e-04
503	,	2.95886e-04	,	-1.55983e-07	,	3.48262e-04	,	3.00413e-06	,	1.29403e-04	,	7.47237e-07	,	7.73551e-04
504	,	2.99403e-04	,	5.57815e-07	,	3.55994e-04	,	4.04297e-06	,	1.31356e-04	,	9.67399e-07	,	7.86753e-04
505	,	3.05192e-04	,	1.67074e-06	,	3.65941e-04	,	2.17710e-06	,	1.33258e-04	,	7.74731e-07	,	8.04390e-04
506	,	3.11974e-04	,	2.31728e-06	,	3.83402e-04	,	9.01746e-07	,	1.35138e-04	,	6.07913e-07	,	8.30515e-04
507	,	3.19373e-04	,	2.93588e-06	,	4.04264e-04	,	2.11379e-06	,	1.37043e-04	,	5.41484e-07	,	8.60680e-04
